result_id,car_number,starting_grid_position,final_position,points,laps,time,fastest_lap,top_speed_of_fl,constructor_id_id,driver_id_id,race_id_id
5944,8,4,DNF,0,19,,00:00:00,0,1,102,286
5945,3,21,DNF,0,12,,00:00:00,0,25,79,286
5946,15,23,DNF,0,8,,00:00:00,0,17,125,286
3304,4,6,1,10,57,1:35:01.659,00:00:00,0,6,56,175
3305,8,5,2,6,57,+1.027,00:00:00,0,17,49,175
3306,6,8,3,4,57,+7.012,00:00:00,0,3,23,175
3307,9,7,4,3,57,+33.418,00:00:00,0,22,21,175
3308,16,4,5,2,57,+54.698,00:00:00,0,24,22,175
3309,14,18,6,1,57,+1:24.317,00:00:00,0,21,37,175
3310,15,17,7,0,57,+1:26.288,00:00:00,0,21,68,175
5961,6,10,DNF,0,45,,00:00:00,0,22,119,287
5962,28,5,DNF,0,40,,00:00:00,0,6,77,287
5963,10,9,DNF,0,28,,00:00:00,0,29,88,287
5964,23,13,DNF,0,26,,00:00:00,0,18,111,287
5965,3,24,DNF,0,26,,00:00:00,0,25,79,287
5966,29,16,DNF,0,25,,00:00:00,0,15,91,287
5967,20,21,DNF,0,17,,00:00:00,0,33,100,287
5968,5,4,DNF,0,10,,00:00:00,0,22,30,287
5969,27,14,DNF,0,7,,00:00:00,0,6,55,287
5970,4,18,DNF,0,0,,00:00:00,0,25,110,287
5986,30,12,DNF,0,56,,00:00:00,0,15,109,288
5987,23,22,DNF,0,34,,00:00:00,0,18,111,288
5988,7,5,DNF,0,28,,00:00:00,0,1,57,288
5989,5,4,DNF,0,19,,00:00:00,0,22,30,288
5990,3,18,DNF,0,11,,00:00:00,0,25,79,288
3326,1,1,1,10,72,1:36:03.785,00:00:00,0,1,57,176
3327,3,4,2,6,72,+4.925,00:00:00,0,6,30,176
5991,15,19,DNF,0,10,,00:00:00,0,17,56,288
5992,12,20,DNF,0,9,,00:00:00,0,32,65,288
5993,24,16,DNF,0,5,,00:00:00,0,18,94,288
5994,11,23,DNF,0,0,,00:00:00,0,32,83,288
6008,3,12,DNF,0,62,,00:00:00,0,25,129,289
6009,25,14,DNF,0,60,,00:00:00,0,27,123,289
6010,22,25,DNF,0,56,,00:00:00,0,35,94,289
6011,24,19,DNF,0,55,,00:00:00,0,18,81,289
6012,21,24,DNF,0,44,,00:00:00,0,35,109,289
6013,23,20,DNF,0,43,,00:00:00,0,18,104,289
6014,4,10,DNF,0,41,,00:00:00,0,25,110,289
6015,27,5,DNF,0,40,,00:00:00,0,6,55,289
6016,28,9,DNF,0,28,,00:00:00,0,6,122,289
6017,15,15,DNF,0,23,,00:00:00,0,36,99,289
6018,16,7,DNF,0,13,,00:00:00,0,37,91,289
6019,29,22,DNF,0,8,,00:00:00,0,33,92,289
6020,20,8,DNF,0,1,,00:00:00,0,22,84,289
6038,20,4,DNF,0,47,,00:00:00,0,22,84,290
6039,15,14,DNF,0,45,,00:00:00,0,36,99,290
6040,14,23,DNF,0,37,,00:00:00,0,36,130,290
3348,3,3,1,10,62,1:33:44.792,00:00:00,0,6,30,177
3349,2,2,2,6,62,+4.265,00:00:00,0,1,14,177
6041,22,9,DNF,0,36,,00:00:00,0,35,94,290
6042,27,10,DNF,0,31,,00:00:00,0,6,55,290
6043,24,21,DNF,0,29,,00:00:00,0,18,81,290
6044,32,15,DNF,0,17,,00:00:00,0,17,131,290
6045,3,16,DNF,0,12,,00:00:00,0,25,129,290
6046,1,6,DNF,0,11,,00:00:00,0,1,102,290
6047,23,17,DNF,0,2,,00:00:00,0,18,104,290
6048,33,8,DNF,0,0,,00:00:00,0,17,127,290
6049,16,19,DNF,0,0,,00:00:00,0,37,91,290
6050,28,20,DNF,0,0,,00:00:00,0,6,122,290
6065,15,19,DNF,0,62,,00:00:00,0,36,99,291
6066,16,9,DNF,0,55,,00:00:00,0,37,91,291
6067,23,20,DNF,0,54,,00:00:00,0,18,104,291
6068,3,17,DNF,0,52,,00:00:00,0,25,129,291
6069,26,15,DNF,0,42,,00:00:00,0,27,100,291
6070,12,26,DNF,0,36,,00:00:00,0,32,65,291
6071,25,10,DNF,0,36,,00:00:00,0,27,123,291
6072,33,21,DNF,0,36,,00:00:00,0,17,127,291
6073,20,7,DNF,0,30,,00:00:00,0,22,84,291
6074,22,8,DNF,0,24,,00:00:00,0,35,94,291
3370,3,2,1,10,78,1:49:31.812,00:00:00,0,6,30,178
3371,4,4,2,6,78,+30.476,00:00:00,0,6,56,178
3372,1,1,3,4,78,+37.483,00:00:00,0,1,57,178
3373,8,6,4,3,78,+54.009,00:00:00,0,17,49,178
6075,29,18,DNF,0,23,,00:00:00,0,33,92,291
6076,4,13,DNF,0,21,,00:00:00,0,25,110,291
6077,1,3,DNF,0,17,,00:00:00,0,1,102,291
6078,2,4,DNF,0,4,,00:00:00,0,1,77,291
6079,10,22,DNF,0,2,,00:00:00,0,29,88,291
6080,32,12,DNF,0,1,,00:00:00,0,17,131,291
6097,21,12,DNF,0,56,,00:00:00,0,35,109,292
6098,15,18,DNF,0,56,,00:00:00,0,36,99,292
6099,11,21,DNF,0,56,,00:00:00,0,32,57,292
6100,26,10,DNF,0,55,,00:00:00,0,27,100,292
6101,29,24,DNF,0,35,,00:00:00,0,33,92,292
6102,3,15,DNF,0,30,,00:00:00,0,25,129,292
6103,24,25,DNF,0,26,,00:00:00,0,18,81,292
6104,33,17,DNF,0,24,,00:00:00,0,17,127,292
6105,14,20,DNF,0,22,,00:00:00,0,36,130,292
6106,6,4,DNF,0,19,,00:00:00,0,3,119,292
6107,12,26,DNF,0,13,,00:00:00,0,32,65,292
6108,25,14,DNF,0,11,,00:00:00,0,27,123,292
3392,1,1,1,10,65,1:34:13.665,00:00:00,0,1,57,179
3393,2,3,2,6,65,+6.238,00:00:00,0,1,14,179
3394,3,4,3,4,65,+10.845,00:00:00,0,6,30,179
3395,4,2,4,3,65,+30.182,00:00:00,0,6,56,179
3396,6,10,5,2,65,+1:27.208,00:00:00,0,3,23,179
6109,20,6,DNF,0,4,,00:00:00,0,22,84,292
6110,4,11,DNF,0,2,,00:00:00,0,25,110,292
6131,30,17,DNF,0,40,,00:00:00,0,33,79,293
6132,27,7,DNF,0,39,,00:00:00,0,6,55,293
6133,2,4,DNF,0,39,,00:00:00,0,1,77,293
6134,29,19,DNF,0,32,,00:00:00,0,33,92,293
6135,25,10,DNF,0,29,,00:00:00,0,27,123,293
6136,32,23,DNF,0,25,,00:00:00,0,17,131,293
6137,24,21,DNF,0,24,,00:00:00,0,18,81,293
6138,15,22,DNF,0,24,,00:00:00,0,36,99,293
6139,19,5,DNF,0,20,,00:00:00,0,22,30,293
6140,28,8,DNF,0,11,,00:00:00,0,6,122,293
6141,23,25,DNF,0,8,,00:00:00,0,18,104,293
6142,12,26,DNF,0,8,,00:00:00,0,32,65,293
6161,28,8,DNF,0,60,,00:00:00,0,6,122,294
6162,2,5,DNF,0,32,,00:00:00,0,1,77,294
6163,11,14,DNF,0,30,,00:00:00,0,32,57,294
3414,1,2,1,10,69,1:41:35.727,00:00:00,0,1,57,180
3415,9,7,2,6,69,+0.782,00:00:00,0,22,21,180
3416,4,3,3,4,69,+1.797,00:00:00,0,6,56,180
3417,6,13,4,3,69,+2.392,00:00:00,0,3,23,180
3418,17,10,5,2,69,+2.805,00:00:00,0,24,65,180
3419,12,18,6,1,69,+3.711,00:00:00,0,15,64,180
3420,2,4,7,0,69,+5.004,00:00:00,0,1,14,180
6164,27,4,DNF,0,28,,00:00:00,0,6,55,294
6165,33,13,DNF,0,18,,00:00:00,0,17,127,294
6166,12,9,DNF,0,17,,00:00:00,0,32,65,294
6167,34,26,DNF,0,11,,00:00:00,0,38,90,294
6168,4,10,DNF,0,9,,00:00:00,0,25,110,294
6169,15,25,DNF,0,9,,00:00:00,0,36,99,294
6170,32,21,DNF,0,6,,00:00:00,0,17,131,294
6171,3,24,DNF,0,4,,00:00:00,0,25,129,294
6172,16,16,DNF,0,1,,00:00:00,0,37,91,294
6173,24,12,DNF,0,1,,00:00:00,0,18,81,294
6174,22,18,DNF,0,0,,00:00:00,0,35,94,294
6195,30,11,DNF,0,61,,00:00:00,0,33,79,295
6196,20,7,DNF,0,45,,00:00:00,0,22,84,295
6197,6,2,DNF,0,43,,00:00:00,0,3,119,295
6198,1,1,DNF,0,37,,00:00:00,0,1,102,295
3436,8,5,1,10,72,1:58:24.343,00:00:00,0,17,49,181
3437,1,14,2,6,72,+11.092,00:00:00,0,1,57,181
3438,16,1,3,4,72,+43.432,00:00:00,0,24,22,181
3439,6,16,4,3,72,+45.475,00:00:00,0,3,23,181
3440,3,6,5,2,72,+47.881,00:00:00,0,6,30,181
3441,4,17,6,1,72,+48.901,00:00:00,0,6,56,181
3442,19,8,7,0,72,+57.771,00:00:00,0,20,15,181
3443,18,3,8,0,72,+58.531,00:00:00,0,20,44,181
3444,23,10,9,0,72,+1:28.764,00:00:00,0,16,41,181
6199,32,17,DNF,0,36,,00:00:00,0,17,131,295
6200,11,10,DNF,0,35,,00:00:00,0,32,57,295
6201,12,6,DNF,0,34,,00:00:00,0,32,65,295
6202,28,9,DNF,0,18,,00:00:00,0,6,122,295
6203,5,3,DNF,0,14,,00:00:00,0,3,95,295
6204,33,24,DNF,0,14,,00:00:00,0,17,127,295
6206,15,18,DNF,0,0,,00:00:00,0,36,99,295
6223,27,6,DNF,0,61,,00:00:00,0,6,55,296
6224,4,19,DNF,0,51,,00:00:00,0,25,110,296
6225,30,18,DNF,0,41,,00:00:00,0,33,79,296
6226,25,9,DNF,0,46,,00:00:00,0,27,123,296
6227,28,8,DNF,0,38,,00:00:00,0,6,122,296
6228,16,21,DNF,0,33,,00:00:00,0,37,91,296
3458,2,3,1,10,60,1:32:30.144,00:00:00,0,1,14,182
3459,4,4,2,6,60,+1.829,00:00:00,0,6,56,182
3460,6,8,3,4,60,+27.411,00:00:00,0,3,23,182
3461,8,5,4,3,60,+27.789,00:00:00,0,17,49,182
3462,7,6,5,2,60,+38.606,00:00:00,0,17,71,182
3463,12,12,6,1,60,+53.643,00:00:00,0,15,64,182
3464,9,17,7,0,60,+54.614,00:00:00,0,22,21,182
3465,16,7,8,0,60,+1:08.590,00:00:00,0,24,22,182
3466,19,14,9,0,60,+1:12.045,00:00:00,0,20,15,182
3467,10,18,10,0,60,+1:12.123,00:00:00,0,22,25,182
3468,5,13,11,0,60,+1:17.124,00:00:00,0,3,70,182
3469,17,11,12,0,60,+1:17.709,00:00:00,0,24,65,182
3470,18,15,13,0,60,+1:20.492,00:00:00,0,20,44,182
6229,32,20,DNF,0,25,,00:00:00,0,17,131,296
6230,10,15,DNF,0,20,,00:00:00,0,29,88,296
6231,19,5,DNF,0,17,,00:00:00,0,22,30,296
6232,2,4,DNF,0,10,,00:00:00,0,1,77,296
6233,15,23,DNF,0,6,,00:00:00,0,36,99,296
6234,1,3,DNF,0,0,,00:00:00,0,1,102,296
6235,29,13,DNF,0,0,,00:00:00,0,33,92,296
6236,33,24,DNF,0,0,,00:00:00,0,17,127,296
6237,14,26,DNF,0,0,,00:00:00,0,36,130,296
3480,4,3,1,10,71,1:28:12.438,00:00:00,0,6,56,183
3481,2,2,2,6,71,+0.313,00:00:00,0,1,14,183
3482,1,1,3,4,71,+22.282,00:00:00,0,1,57,183
3483,8,4,4,3,71,+52.803,00:00:00,0,17,49,183
3484,10,10,5,2,71,+1:06.358,00:00:00,0,22,25,183
3485,12,16,6,1,71,+1:10.933,00:00:00,0,15,64,183
6259,1,3,DNF,0,52,,00:00:00,0,1,102,297
6260,4,18,DNF,0,46,,00:00:00,0,25,110,297
6261,27,8,DNF,0,43,,00:00:00,0,6,55,297
6262,32,23,DNF,0,43,,00:00:00,0,17,131,297
6263,33,24,DNF,0,37,,00:00:00,0,17,127,297
6264,29,11,DNF,0,32,,00:00:00,0,33,92,297
6265,12,7,DNF,0,31,,00:00:00,0,32,65,297
6266,16,21,DNF,0,27,,00:00:00,0,37,91,297
6267,30,16,DNF,0,27,,00:00:00,0,33,79,297
6290,15,19,DNF,0,33,,00:00:00,0,36,99,298
6291,4,20,DNF,0,25,,00:00:00,0,25,110,298
6292,12,11,DNF,0,23,,00:00:00,0,32,65,298
6293,28,12,DNF,0,21,,00:00:00,0,6,122,298
6294,11,13,DNF,0,21,,00:00:00,0,32,57,298
6295,2,4,DNF,0,16,,00:00:00,0,1,77,298
6296,3,14,DNF,0,8,,00:00:00,0,25,129,298
3502,4,5,1,10,45,1:21:58.594,00:00:00,0,6,56,184
3503,3,4,2,6,45,+1.007,00:00:00,0,6,63,184
3504,8,2,3,4,45,+5.195,00:00:00,0,17,49,184
3505,6,11,4,3,45,+12.809,00:00:00,0,3,23,184
3506,2,3,5,2,45,+16.823,00:00:00,0,1,14,184
3507,18,7,6,1,45,+29.879,00:00:00,0,20,44,184
3508,10,13,7,0,45,+33.333,00:00:00,0,22,25,184
3509,11,21,8,0,45,+1:11.291,00:00:00,0,15,55,184
3510,21,15,9,0,45,+1:48.318,00:00:00,0,18,48,184
6297,30,16,DNF,0,8,,00:00:00,0,33,79,298
6298,10,15,DNF,0,1,,00:00:00,0,29,88,298
6299,23,24,DNF,0,1,,00:00:00,0,18,70,298
6317,19,4,DNF,0,63,,00:00:00,0,22,30,299
6318,6,1,DNF,0,55,,00:00:00,0,3,119,299
6319,22,26,DNF,0,40,,00:00:00,0,35,94,299
6320,30,20,DNF,0,35,,00:00:00,0,33,79,299
6321,27,9,DNF,0,14,,00:00:00,0,6,55,299
6322,29,15,DNF,0,13,,00:00:00,0,33,92,299
6323,10,14,DNF,0,13,,00:00:00,0,29,88,299
6324,3,22,DNF,0,13,,00:00:00,0,25,129,299
6325,16,23,DNF,0,13,,00:00:00,0,37,91,299
6326,32,24,DNF,0,13,,00:00:00,0,17,131,299
3524,1,1,1,10,77,1:46:23.536,00:00:00,0,1,57,185
3525,2,3,2,6,77,+9.706,00:00:00,0,1,14,185
3526,4,2,3,4,77,+27.228,00:00:00,0,6,56,185
3527,8,5,4,3,77,+31.815,00:00:00,0,17,49,185
3528,16,8,5,2,77,+43.808,00:00:00,0,24,22,185
3529,7,6,6,1,77,+55.726,00:00:00,0,17,71,185
3530,10,7,7,0,77,+1:01.012,00:00:00,0,22,25,185
6327,14,18,DNF,0,2,,00:00:00,0,36,128,299
6328,25,8,DNF,0,0,,00:00:00,0,27,123,299
6329,26,11,DNF,0,0,,00:00:00,0,27,100,299
6330,15,12,DNF,0,0,,00:00:00,0,36,99,299
6331,12,13,DNF,0,0,,00:00:00,0,32,65,299
6355,25,7,DNF,0,27,,00:00:00,0,27,123,300
6356,28,12,DNF,0,25,,00:00:00,0,6,122,300
6357,15,11,DNF,0,25,,00:00:00,0,36,99,300
6358,9,14,DNF,0,20,,00:00:00,0,29,105,300
6359,27,5,DNF,0,7,,00:00:00,0,6,55,300
6360,3,22,DNF,0,1,,00:00:00,0,25,129,300
6361,2,6,DNF,0,0,,00:00:00,0,1,77,300
6362,22,19,DNF,0,0,,00:00:00,0,35,94,300
6378,33,26,DNF,0,46,,00:00:00,0,17,127,301
6379,5,1,DNF,0,41,,00:00:00,0,3,95,301
3546,2,2,1,10,44,1:25:43.057,00:00:00,0,1,14,186
3547,1,1,2,6,44,+10.469,00:00:00,0,1,57,186
3548,8,3,3,4,44,+33.433,00:00:00,0,17,49,186
3549,4,6,4,3,44,+44.948,00:00:00,0,6,56,186
3550,6,5,5,2,44,+48.067,00:00:00,0,3,23,186
3551,7,4,6,1,44,+54.916,00:00:00,0,17,71,186
3552,3,9,7,0,44,+56.249,00:00:00,0,6,63,186
3553,5,8,8,0,44,+1:07.022,00:00:00,0,3,70,186
3554,11,16,9,0,44,+1:13.848,00:00:00,0,15,55,186
3555,16,7,10,0,44,+1:20.742,00:00:00,0,24,22,186
3556,9,13,11,0,44,+1:32.195,00:00:00,0,22,21,186
3557,19,12,12,0,44,+1:36.154,00:00:00,0,20,15,186
3558,18,17,13,0,44,+1:41.543,00:00:00,0,20,44,186
3559,10,15,14,0,44,+1:57.745,00:00:00,0,22,25,186
6380,25,8,DNF,0,41,,00:00:00,0,27,123,301
6381,26,15,DNF,0,35,,00:00:00,0,27,100,301
6382,15,20,DNF,0,30,,00:00:00,0,36,99,301
6383,3,18,DNF,0,26,,00:00:00,0,25,129,301
6384,12,13,DNF,0,18,,00:00:00,0,32,65,301
6385,17,24,DNF,0,17,,00:00:00,0,37,125,301
6386,27,3,DNF,0,12,,00:00:00,0,6,55,301
6387,28,7,DNF,0,12,,00:00:00,0,6,122,301
3568,8,2,1,10,53,1:17:02.923,00:00:00,0,17,49,187
3569,6,5,2,6,53,+3.272,00:00:00,0,3,23,187
3570,3,6,3,4,53,+11.932,00:00:00,0,6,63,187
3571,16,7,4,3,53,+17.630,00:00:00,0,24,22,187
3572,2,3,5,2,53,+18.142,00:00:00,0,1,14,187
3573,4,8,6,1,53,+27.402,00:00:00,0,6,56,187
3574,5,4,7,0,53,+28.047,00:00:00,0,3,70,187
3575,22,11,8,0,53,+41.797,00:00:00,0,16,35,187
3576,11,13,9,0,53,+42.198,00:00:00,0,15,55,187
3577,7,9,10,0,53,+56.259,00:00:00,0,17,71,187
6388,24,12,DNF,0,12,,00:00:00,0,18,81,301
6389,29,10,DNF,0,11,,00:00:00,0,33,92,301
6390,11,11,DNF,0,5,,00:00:00,0,32,57,301
6391,10,19,DNF,0,2,,00:00:00,0,29,88,301
6392,14,25,DNF,0,0,,00:00:00,0,36,128,301
6409,21,19,DNF,0,51,,00:00:00,0,35,109,302
6410,16,22,DNF,0,48,,00:00:00,0,37,91,302
6411,26,14,DNF,0,47,,00:00:00,0,27,100,302
6412,30,25,DNF,0,46,,00:00:00,0,33,79,302
6413,6,2,DNF,0,43,,00:00:00,0,3,119,302
6414,22,21,DNF,0,43,,00:00:00,0,35,94,302
6415,28,16,DNF,0,34,,00:00:00,0,6,122,302
3590,17,14,1,10,66,1:41:54.314,00:00:00,0,24,65,188
3591,19,10,2,6,66,+22.619,00:00:00,0,20,15,188
3592,16,15,3,4,66,+22.866,00:00:00,0,24,22,188
3593,6,4,4,3,66,+39.508,00:00:00,0,3,23,188
3594,1,3,5,2,66,+1:02.950,00:00:00,0,1,57,188
3595,21,20,6,1,66,+1:05.154,00:00:00,0,18,48,188
3596,4,9,7,0,66,+1:06.683,00:00:00,0,6,56,188
6416,3,15,DNF,0,27,,00:00:00,0,25,129,302
6417,29,13,DNF,0,25,,00:00:00,0,33,92,302
6418,33,20,DNF,0,19,,00:00:00,0,17,127,302
6419,27,10,DNF,0,12,,00:00:00,0,6,55,302
6420,12,9,DNF,0,2,,00:00:00,0,32,65,302
6436,5,1,DNF,0,44,,00:00:00,0,3,95,303
6437,11,7,DNF,0,44,,00:00:00,0,32,57,303
6438,29,18,DNF,0,39,,00:00:00,0,33,92,303
6439,26,8,DNF,0,36,,00:00:00,0,27,100,303
6440,16,23,DNF,0,27,,00:00:00,0,37,136,303
6441,33,25,DNF,0,22,,00:00:00,0,17,127,303
6442,12,6,DNF,0,15,,00:00:00,0,32,65,303
6443,19,5,DNF,0,13,,00:00:00,0,22,30,303
6444,3,21,DNF,0,6,,00:00:00,0,25,129,303
6445,25,10,DNF,0,3,,00:00:00,0,27,123,303
3612,4,2,1,10,56,1:36:38.494,00:00:00,0,6,56,189
3613,3,1,2,6,56,+1.040,00:00:00,0,6,30,189
3614,1,4,3,4,56,+9.743,00:00:00,0,1,57,189
3615,17,5,4,3,56,+17.538,00:00:00,0,24,65,189
3616,16,6,5,2,56,+32.296,00:00:00,0,24,22,189
3617,8,14,6,1,56,+34.884,00:00:00,0,17,49,189
3618,11,15,7,0,56,+54.408,00:00:00,0,15,55,189
3619,10,7,8,0,56,+1:00.934,00:00:00,0,22,25,189
6446,1,3,DNF,0,2,,00:00:00,0,1,102,303
6460,21,24,DNF,0,70,,00:00:00,0,35,109,304
6461,17,23,DNF,0,55,,00:00:00,0,37,125,304
6462,29,21,DNF,0,51,,00:00:00,0,33,92,304
6463,6,3,DNF,0,50,,00:00:00,0,3,119,304
6464,30,26,DNF,0,35,,00:00:00,0,33,79,304
6465,4,7,DNF,0,29,,00:00:00,0,25,110,304
6466,5,1,DNF,0,18,,00:00:00,0,3,95,304
6467,1,2,DNF,0,18,,00:00:00,0,1,102,304
6468,33,20,DNF,0,7,,00:00:00,0,17,127,304
6469,26,9,DNF,0,4,,00:00:00,0,27,100,304
6470,9,11,DNF,0,0,,00:00:00,0,29,105,304
6471,22,14,DNF,0,0,,00:00:00,0,35,94,304
6472,3,13,DNF,0,0,,00:00:00,0,25,129,304
3634,1,2,1,10,53,1:31:18.785,00:00:00,0,1,57,190
3635,3,1,2,6,53,+5.015,00:00:00,0,6,30,190
3636,4,5,3,4,53,+1:35.688,00:00:00,0,6,56,190
3637,8,4,4,3,53,+1:38.635,00:00:00,0,17,49,190
3638,6,9,5,2,53,+1:39.494,00:00:00,0,3,23,190
6486,6,3,DNF,0,49,,00:00:00,0,3,119,305
6487,19,8,DNF,0,49,,00:00:00,0,22,90,305
6488,9,25,DNF,0,41,,00:00:00,0,29,105,305
6489,16,18,DNF,0,40,,00:00:00,0,41,122,305
6490,25,20,DNF,0,40,,00:00:00,0,27,123,305
6491,2,7,DNF,0,36,,00:00:00,0,1,77,305
6492,5,4,DNF,0,35,,00:00:00,0,3,95,305
6493,15,23,DNF,0,34,,00:00:00,0,41,127,305
6494,8,24,DNF,0,32,,00:00:00,0,34,87,305
6495,21,9,DNF,0,16,,00:00:00,0,35,139,305
6496,24,26,DNF,0,15,,00:00:00,0,18,81,305
6497,22,10,DNF,0,12,,00:00:00,0,35,109,305
6498,29,19,DNF,0,4,,00:00:00,0,33,103,305
6520,5,3,DNF,0,59,,00:00:00,0,3,95,306
6521,26,23,DNF,0,50,,00:00:00,0,27,100,306
6522,23,20,DNF,0,47,,00:00:00,0,18,94,306
6523,8,25,DNF,0,34,,00:00:00,0,34,87,306
3656,8,1,1,10,58,1:31:46.0,00:00:00,0,1,57,191
3657,7,2,2,6,58,+0.702,00:00:00,0,1,14,191
6524,29,11,DNF,0,33,,00:00:00,0,33,103,306
6525,22,19,DNF,0,22,,00:00:00,0,35,109,306
6526,33,13,DNF,0,20,,00:00:00,0,17,110,306
6527,4,9,DNF,0,19,,00:00:00,0,25,131,306
6528,16,15,DNF,0,16,,00:00:00,0,41,122,306
6529,3,16,DNF,0,12,,00:00:00,0,25,138,306
6530,15,8,DNF,0,9,,00:00:00,0,41,127,306
6531,17,24,DNF,0,0,,00:00:00,0,39,99,306
6532,30,17,DNF,0,0,,00:00:00,0,33,88,306
6554,4,6,DNF,0,41,,00:00:00,0,25,131,307
6555,33,11,DNF,0,37,,00:00:00,0,17,110,307
6556,32,13,DNF,0,37,,00:00:00,0,17,92,307
6557,16,22,DNF,0,24,,00:00:00,0,41,122,307
6558,29,17,DNF,0,17,,00:00:00,0,26,103,307
6559,6,2,DNF,0,17,,00:00:00,0,3,119,307
6560,3,10,DNF,0,15,,00:00:00,0,25,138,307
6561,24,8,DNF,0,10,,00:00:00,0,18,81,307
6562,28,7,DNF,0,2,,00:00:00,0,6,55,307
6563,30,20,DNF,0,2,,00:00:00,0,26,88,307
6564,20,14,DNF,0,1,,00:00:00,0,22,137,307
3678,8,1,1,10,72,1:37:12.2,00:00:00,0,1,57,192
3679,7,2,2,6,72,+1.102,00:00:00,0,1,14,192
3680,3,4,3,4,72,+1:00.550,00:00:00,0,6,30,192
3681,6,5,4,3,72,+1:07.453,00:00:00,0,22,25,192
6565,5,4,DNF,0,0,,00:00:00,0,3,95,307
6587,11,25,DNF,0,64,,00:00:00,0,32,57,308
6588,24,17,DNF,0,49,,00:00:00,0,18,81,308
6589,15,15,DNF,0,43,,00:00:00,0,41,127,308
6590,4,2,DNF,0,42,,00:00:00,0,25,131,308
6591,6,3,DNF,0,42,,00:00:00,0,3,119,308
6592,8,19,DNF,0,41,,00:00:00,0,34,87,308
6593,9,22,DNF,0,39,,00:00:00,0,29,105,308
6594,3,11,DNF,0,35,,00:00:00,0,25,138,308
6595,30,20,DNF,0,24,,00:00:00,0,26,88,308
6596,33,10,DNF,0,21,,00:00:00,0,17,110,308
6597,16,18,DNF,0,12,,00:00:00,0,41,122,308
6598,17,24,DNF,0,9,,00:00:00,0,39,99,308
6599,2,6,DNF,0,9,,00:00:00,0,1,77,308
6600,20,4,DNF,0,0,,00:00:00,0,22,137,308
6619,15,23,DNF,0,61,,00:00:00,0,41,127,309
6620,22,17,DNF,0,50,,00:00:00,0,35,109,309
6621,10,25,DNF,0,48,,00:00:00,0,29,140,309
3700,3,2,1,10,72,1:48:36.1,00:00:00,0,6,30,193
3701,8,3,2,6,72,+22.898,00:00:00,0,1,57,193
3702,4,4,3,4,72,+57.745,00:00:00,0,6,56,193
3703,6,8,4,3,72,+1:08.134,00:00:00,0,22,25,193
3704,14,11,5,2,72,+1:18.286,00:00:00,0,15,55,193
3705,7,1,6,1,72,+1:19.751,00:00:00,0,1,14,193
3706,5,10,7,0,72,+1:28.437,00:00:00,0,22,21,193
6622,16,13,DNF,0,42,,00:00:00,0,41,122,309
6623,28,7,DNF,0,34,,00:00:00,0,6,55,309
6624,29,19,DNF,0,29,,00:00:00,0,26,103,309
6625,27,4,DNF,0,27,,00:00:00,0,6,117,309
6626,25,16,DNF,0,27,,00:00:00,0,27,123,309
6627,1,3,DNF,0,25,,00:00:00,0,1,102,309
6628,11,24,DNF,0,21,,00:00:00,0,32,57,309
6629,7,20,DNF,0,21,,00:00:00,0,34,84,309
6630,24,15,DNF,0,20,,00:00:00,0,18,81,309
6631,19,5,DNF,0,10,,00:00:00,0,22,90,309
6632,2,6,DNF,0,4,,00:00:00,0,1,77,309
6633,30,22,DNF,0,3,,00:00:00,0,26,88,309
6634,9,21,DNF,0,2,,00:00:00,0,29,105,309
6655,8,12,DNF,0,54,,00:00:00,0,34,87,310
6656,32,20,DNF,0,51,,00:00:00,0,17,92,310
3722,7,1,1,10,62,1:34:25.4,00:00:00,0,1,14,194
3723,3,3,2,6,62,+4.554,00:00:00,0,6,30,194
3724,4,4,3,4,62,+51.775,00:00:00,0,6,56,194
3725,1,6,4,3,62,+54.59,00:00:00,0,3,35,194
3726,2,8,5,2,62,+1:17.476,00:00:00,0,3,49,194
6657,30,19,DNF,0,48,,00:00:00,0,26,88,310
6658,20,6,DNF,0,44,,00:00:00,0,22,137,310
6659,28,4,DNF,0,42,,00:00:00,0,6,55,310
6660,22,16,DNF,0,30,,00:00:00,0,35,109,310
6661,9,26,DNF,0,24,,00:00:00,0,29,105,310
6662,7,17,DNF,0,20,,00:00:00,0,34,84,310
6663,16,22,DNF,0,19,,00:00:00,0,41,122,310
6664,27,7,DNF,0,16,,00:00:00,0,6,117,310
6665,15,18,DNF,0,15,,00:00:00,0,41,127,310
6666,14,21,DNF,0,13,,00:00:00,0,36,129,310
6667,2,5,DNF,0,5,,00:00:00,0,1,77,310
6668,23,15,DNF,0,4,,00:00:00,0,18,94,310
6689,19,8,DNF,0,63,,00:00:00,0,22,90,311
6690,4,11,DNF,0,57,,00:00:00,0,25,131,311
6691,14,21,DNF,0,47,,00:00:00,0,36,129,311
6692,29,23,DNF,0,43,,00:00:00,0,26,103,311
6693,22,26,DNF,0,39,,00:00:00,0,35,109,311
3744,8,1,1,10,65,1:33:38.3,00:00:00,0,1,57,195
3745,7,2,2,6,65,+9.439,00:00:00,0,1,14,195
3746,3,3,3,4,65,+47.095,00:00:00,0,6,30,195
3747,6,5,4,3,65,+1:02.538,00:00:00,0,22,25,195
6694,8,17,DNF,0,36,,00:00:00,0,34,87,311
6695,30,22,DNF,0,32,,00:00:00,0,26,88,311
6696,9,25,DNF,0,31,,00:00:00,0,29,105,311
